region_code,n_obs,rr_p01_lag7,rr_p01_lag7_low,rr_p01_lag7_high,rr_p025_lag7,rr_p025_lag7_low,rr_p025_lag7_high,rr_p975_lag7,rr_p975_lag7_low,rr_p975_lag7_high,rr_p99_lag7,rr_p99_lag7_low,rr_p99_lag7_high,rr_p01_lag14,rr_p01_lag14_low,rr_p01_lag14_high,rr_p025_lag14,rr_p025_lag14_low,rr_p025_lag14_high,rr_p975_lag14,rr_p975_lag14_low,rr_p975_lag14_high,rr_p99_lag14,rr_p99_lag14_low,rr_p99_lag14_high,rr_p01_lag21,rr_p01_lag21_low,rr_p01_lag21_high,rr_p025_lag21,rr_p025_lag21_low,rr_p025_lag21_high,rr_p975_lag21,rr_p975_lag21_low,rr_p975_lag21_high,rr_p99_lag21,rr_p99_lag21_low,rr_p99_lag21_high,rr_p01_lag28,rr_p01_lag28_low,rr_p01_lag28_high,rr_p025_lag28,rr_p025_lag28_low,rr_p025_lag28_high,rr_p975_lag28,rr_p975_lag28_low,rr_p975_lag28_high,rr_p99_lag28,rr_p99_lag28_low,rr_p99_lag28_high,rr_p01_lag35,rr_p01_lag35_low,rr_p01_lag35_high,rr_p025_lag35,rr_p025_lag35_low,rr_p025_lag35_high,rr_p975_lag35,rr_p975_lag35_low,rr_p975_lag35_high,rr_p99_lag35,rr_p99_lag35_low,rr_p99_lag35_high
220004,3588,1.352435129693907,0.7750363958052465,2.3599934015096142,1.2491205550457634,0.8465698591995289,1.8430873058877553,1.2602367710055116,0.9873393535356023,1.6085621557645424,1.3077518387312366,1.024319343871938,1.669611027006773,1.6558605263269024,1.0396260976093428,2.637365576867148,1.4570693654499756,1.062240859953051,1.9986532393666623,1.279435661036154,0.9583937420012341,1.7080199285451014,1.3317284030371808,0.9917709294128415,1.7882158942750275,1.8102207655861386,0.8943536573363052,3.6639859336171394,1.566831860497308,0.9430018087851937,2.6033482186338746,1.3161510640683671,1.0315175708746829,1.6793253671669575,1.3852567255608799,1.0969425414054543,1.7493497820341801,1.9324006495374173,0.7563075257198566,4.937372885161274,1.6423003800271698,0.8256001274935129,3.266896949768917,1.3687068519926868,1.026137315881133,1.8256410888664525,1.4472694062537228,1.0892544866869796,1.9229562603398556,2.1448500829105615,0.7936884627180686,5.796206061011592,1.7468169861761003,0.8305970960459299,3.6737060576294396,1.4190605852056761,0.9631058758557869,2.090873905939919,1.4808522844823429,0.9331038390148464,2.3501387485146576
220005,3171,1.1791148516187349,0.7366030415454364,1.8874641494704059,1.1486626685036316,0.8031583788586352,1.6427966896005175,1.1820880698056102,1.1820880698056102,1.1820880698056102,1.244219198837539,1.194389281767245,1.2961280198909286,1.2210228662197886,0.6012951421689725,2.4794759433007774,1.189201617637791,0.6772250748900661,2.0882281826642437,1.2511708999517674,1.2511708999517674,1.2511708999517674,1.3458320994921993,1.3458320994921993,1.3458320994921993,1.205506646088906,0.5304664267932268,2.7395631473789597,1.1817230121471014,0.6361132013047258,2.1953156679876056,1.2120197426166006,1.2120197426166006,1.2120197426166006,1.300332366706624,1.300332366706624,1.300332366706624,1.213100479851209,0.5183637628585319,2.83895765803532,1.1867925661786742,0.6246315367843613,2.254891903773992,1.1860274965140023,1.1860274965140023,1.1860274965140023,1.265908352491848,1.265908352491848,1.265908352491848,1.293712820835571,0.6009882558601822,2.7849011132485577,1.241820070889172,0.6640256731443961,2.3223757014705764,1.2497490052754536,1.2497490052754536,1.2497490052754536,1.34292608672126,1.34292608672126,1.34292608672126
220006,5211,1.0023241204657678,0.8871873315093669,1.1324030526430797,1.0143977622013964,0.9334451599153257,1.102370941697896,0.987830466698396,0.8819008817755465,1.1064837909822218,0.991523836030888,0.8462008677227185,1.1618039580403197,1.0845906914619554,0.9223324045319874,1.2753937324828384,1.0753421549876767,0.9634362431498162,1.2002462628071633,0.9527620805999263,0.8328799862039791,1.0898996221128836,0.9472999838095147,0.7845743917648651,1.1437758723005178,1.1341856405410298,0.9429050829245419,1.364269946683924,1.0972219334478108,0.9681941094074642,1.243444841836249,0.8834390646568809,0.7614796481002546,1.0249316352826157,0.8513669668705772,0.6908578258980738,1.0491676942881507,1.1867038579406195,0.964129883942464,1.4606600935265588,1.1128680056112783,0.9669993531675275,1.2807404615695384,0.8058777122398105,0.6764372918720101,0.9600873501334877,0.7458368121896456,0.5826233000176756,0.9547722351652199,1.2791389709016654,1.0192490125652474,1.6052961412848368,1.1519314428097156,0.9841019618320327,1.3483826883785417,0.7354422503892285,0.5976529576912499,0.9049989575003343,0.653672826003084,0.48738867338356173,0.8766887430693201
220007,4818,1.1029424835710842,0.8138633082666089,1.494700780474859,1.0814699872518936,0.8600821461053103,1.3598437528587013,1.0895691353728596,0.919393090551784,1.2912440967385048,1.112565499949937,0.90440767634701,1.3686327792776538,1.221404425665332,0.7755050440760515,1.9236867412155227,1.1657051450610831,0.8033003276592752,1.691607034670915,1.0372928923598408,1.0372928923598408,1.0372928923598408,1.0456922231320662,0.9199513544218482,1.1886196158775,1.3305981597764631,0.7096875884313775,2.4947476772333403,1.2618444004117673,0.7493335878807349,2.1248897908790365,1.0415719432507617,0.9006514726151462,1.2045415412658083,1.0611398637452367,0.8245113879626895,1.365678906159891,1.4069789750791948,0.6575303318503599,3.0106441336996976,1.337290666395387,0.7216998626710784,2.4779640664048097,1.069133380756012,0.7157984563195776,1.5968827199264757,1.1073041278769786,0.667436294583927,1.8370628651199565,1.436526996553278,0.5291442863307749,3.8999000180763406,1.3664451375165632,0.6062245837523464,3.0800009829450143,1.0864138453746095,0.669178407558265,1.7637972625691432,1.1336230244020806,0.6445682515282795,1.9937394657703498
220008,4284,1.2043073587114337,0.9780869299711108,1.4828500103659987,1.1644804645179279,0.9981026962402101,1.3585924147403978,1.003644298706406,0.8596042319192008,1.1718205203305188,1.0095915155924216,0.831047500404731,1.2264943073167327,1.3704280161746338,1.0613940895098755,1.7694398019340662,1.2781164814053503,1.048730575161698,1.5576753255125797,1.0470347557273187,0.8556010665480694,1.281300155601635,1.0544131274732238,0.8161734497833137,1.3621945723461524,1.4486203991076017,1.0744637017633611,1.9530683607707757,1.3278003192331405,1.0570701437571939,1.6678682092837527,1.1526614965812978,0.900742289991302,1.4750373558166863,1.1796556268304497,0.8631737204934309,1.61217535343551,1.5176800516981783,1.0671541017255401,2.1584068651361297,1.3669291318804815,1.052578482805743,1.775160030445316,1.2263732640111356,0.9078426535311869,1.6566652567284998,1.263417344786869,0.8641623717490761,1.8471336398014246,1.6488062886842563,1.0944428972268463,2.4839689530565545,1.4388925115282354,1.0613522579037886,1.9507299714245443,1.1918062747293214,0.8338032425583364,1.703522034917975,1.2040475692588217,0.7671633008804934,1.8897287544570804
220009,5271,1.1691062169399047,0.8720087229235479,1.5674262315921448,1.1339199206674215,0.902907588212112,1.4240376349393977,1.33651206689682,1.1521192697136344,1.5504163083782074,1.3989348837465365,1.1998587176455282,1.631041038567587,1.2788489313858635,0.9403263867581384,1.7392414084487675,1.2308336942671505,0.9715190149769497,1.5593637999759227,1.3831613406855412,1.2121871410352851,1.5782507746560355,1.4765916647428852,1.3076051075067607,1.6674169685260976,1.2191495400737715,0.7865920055893477,1.889576286690673,1.191109711510918,0.8490488001986451,1.6709785639219918,1.3031860863281668,1.0653060602926947,1.5941840930978228,1.3890022137512654,1.1442448388074022,1.6861139193048682,1.1549243528750495,0.647387620193958,2.0603579976772317,1.1433063144567008,0.7296014693253352,1.7915936077887697,1.217242005371311,0.9271746703608006,1.5980571374580272,1.2879970924569857,0.9845842303177832,1.6849107055495018,1.191283378758209,0.5987228567809694,2.370305513532022,1.1735956551858715,0.6870988979466878,2.0045538800704388,1.183493820671789,0.8557953357140525,1.6366735890183814,1.249325792531908,0.9115519755980425,1.7122610423409754
220010,2938,0.9194922620169718,0.6156343031619272,1.37332506581705,0.9376283096588791,0.6918901820732568,1.2706450674576613,1.1764437569983957,0.9975783873140716,1.3873796094429258,1.2360796796708993,1.038820769480209,1.4707955591413706,1.029305010702789,0.5953345665500741,1.7796191664082648,1.0176542039196284,0.6682412130212079,1.5497698414515853,1.1355950460858404,0.9048697254381122,1.4251511266666876,1.1624678947546516,0.9054606967087648,1.4924243661234895,1.0711367151661955,0.5136978420688637,2.2334800122115785,1.0538614914743285,0.600808810745446,1.848548195946899,1.128473840774812,0.8573518777260506,1.4853332014512273,1.1607778264054514,0.8565401152216816,1.573078876668656,1.1449744964345454,0.46810792465097245,2.8005648450899763,1.1112741471134802,0.558481563324151,2.2112282860195704,1.1399982905384383,0.8208706167004712,1.5831923764726168,1.1756601814069485,0.809985154994917,1.7064224617233792,1.3605359828876367,0.5109298665546314,3.6229202516860552,1.2573924402767174,0.5856275277334384,2.6997292203529795,1.1460964863221372,0.7733500870198025,1.6985026290251315,1.1503308069410938,0.7243326401004998,1.8268691649932385
220011,3121,1.0593676780920553,0.8825341001814544,1.2716334441416024,1.054049272404821,0.8871386593771072,1.2523632657799182,1.1814764734615841,1.1814764734615841,1.1814764734615841,1.2322574890247324,1.2322574890247324,1.2322574890247324,1.102411174714749,0.8279800734947611,1.4678015051815645,1.0909839794033276,0.8525953329362504,1.3960269278224118,1.2066682797979942,1.2066682797979942,1.2066682797979942,1.269156721448221,1.269156721448221,1.269156721448221,1.080592799431898,0.7712728685850613,1.5139658683005859,1.078617833469402,0.8234968230207702,1.4127758579693797,1.2584794217953166,1.2584794217953166,1.2584794217953166,1.3416670790574021,1.3416670790574021,1.3416670790574021,1.020559515099111,0.6851836727799222,1.5200912765968242,1.035101155804632,0.7627748993935611,1.4046534614601518,1.2807398190169783,1.2807398190169783,1.2807398190169783,1.3760490974516075,1.3760490974516075,1.3760490974516075,0.947191580995297,0.5488410670793755,1.6346661081369442,0.9779165086149141,0.6420580384443484,1.4894614513956812,1.2257171052283378,1.2257171052283378,1.2257171052283378,1.3080904623433518,1.3080904623433518,1.3080904623433518
220012,2117,0.8489598291786524,0.8489598291786524,0.8489598291786524,0.8852308033319571,0.8852308033319571,0.8852308033319571,1.1555427301839905,0.92291686549391,1.4468031208493302,1.1959758456156333,0.9078623210755652,1.5755232815494,0.7896422051791383,0.7896422051791383,0.7896422051791383,0.8348938038450997,0.8348938038450997,0.8348938038450997,1.160351698640099,1.1055033714065756,1.2179212649744025,1.1964725184560407,1.0887008127144335,1.314912665355046,0.7770224771856405,0.42505847077523945,1.4204255921556845,0.8210234881848648,0.5325727930280071,1.2657041008773318,1.2302639125118529,0.8880225816158743,1.7044040610711377,1.2747044523982058,0.8840672326998955,1.8379500798842376,0.7420945020940846,0.27547648651625545,1.999097117153667,0.796291591999276,0.3949090352532437,1.605636343777559,1.3291892346029555,0.7519475003412248,2.3495576760115076,1.408627587285964,0.743835360722139,2.667568368538867,0.651805647363088,0.193438076800667,2.1963132024529584,0.7353292891851936,0.3095317079148979,1.7468619521275786,1.4135638177894585,0.7097955599118873,2.8151242129657135,1.5635809782268846,0.7161907953788272,3.4135952196645842
220013,3555,0.9926488221606076,0.5008297728166741,1.9674383146097902,1.0012812492261498,0.5818096514569687,1.723182380253157,1.248376562219505,1.248376562219505,1.248376562219505,1.3594735005798264,1.3594735005798264,1.3594735005798264,1.0446431137950172,0.3481587937619443,3.1344296187604495,1.0433203626826524,0.4533281537646319,2.4011687122203744,1.2269188900161412,0.9603149832703093,1.5675377234583043,1.3271303196961328,1.0387509240645445,1.695569981844194,1.0816941760233578,0.23605302186330523,4.956777427405341,1.065682710360068,0.33464613391209974,3.393673268786919,1.1578745403934634,0.857720953135412,1.5630648247434342,1.2029774963048943,0.869962818936538,1.6634674782826075,1.1864683317337912,0.1648264930418846,8.540539061578215,1.1399371161577665,0.24938705967318162,5.210601666730447,1.1402003962332008,0.9813489113221988,1.3247652578721922,1.1475807752438605,1.1475807752438605,1.1475807752438605,1.4483968973979402,0.11842217587651167,17.715039914311156,1.3346481442444318,0.18831168605765994,9.45924125170695,1.2217901585036834,0.8375676592375414,1.7822693784229477,1.2309455642764535,0.8850963950489213,1.7119344183162402
