region_code,region_name,heat_log_rr,heat_se,cold_log_rr,cold_se,n_obs,temp_p50,ac_pct,hdi,gdp_per_capita,urban_pct,elderly_pct,hospital_beds,physicians,mean_temp,macro_region,ac_pct_z,hdi_z,urban_pct_z,elderly_pct_z,mean_temp_z,hospital_beds_z
1504,Redenção,0.09849087612851798,1.3287682265918312,0.15682913514964253,0.0,4782,25.882349014282227,29.8,0.698,19877,75.4,9.2,1.5,0.9,26.8,North,0.45658961377149476,-1.3410336312258346,-0.9729434708123733,-1.5101703757461393,1.0162292740151133,-1.1309027161933516
1505,Santarém,0.102636057348889,0.0,-0.04575964744786641,0.4448325264214612,5082,26.12416648864746,29.8,0.698,19877,75.4,9.2,1.5,0.9,26.8,North,0.45658961377149476,-1.3410336312258346,-0.9729434708123733,-1.5101703757461393,1.0162292740151133,-1.1309027161933516
1506,Altamira,0.039855282196348096,0.13699748372461074,0.16428388651432302,0.14745770381388182,4352,26.22316551208496,29.8,0.698,19877,75.4,9.2,1.5,0.9,26.8,North,0.45658961377149476,-1.3410336312258346,-0.9729434708123733,-1.5101703757461393,1.0162292740151133,-1.1309027161933516
1507,Breves,0.012359042112882022,0.1421896462750101,0.0409260921855267,0.12290728689493965,4439,27.221405029296875,29.8,0.698,19877,75.4,9.2,1.5,0.9,26.8,North,0.45658961377149476,-1.3410336312258346,-0.9729434708123733,-1.5101703757461393,1.0162292740151133,-1.1309027161933516
1601,Macapá,-0.0982989694313337,0.22055615958582975,0.08489592645373768,0.2078771046195324,4904,26.565448760986328,31.2,0.74,21843,90.0,7.8,1.7,1.0,27.0,North,0.6373087412612617,-0.29742183286592033,0.8225718571102635,-2.0170346791204334,1.0823580707466856,-0.581071561359015
1701,Palmas,0.1304188176530557,1.6286017775994228,0.10362667427059116,2.0707694071286644,5009,26.781987190246582,22.5,0.743,23108,81.2,10.2,1.9,1.4,26.5,North,-0.48573155099657683,-0.2228781329830693,-0.25965655971981905,-1.1481244447645007,0.9170360789177544,-0.031240406524678497
1702,Araguaína,0.05381300433206228,0.23528469291211873,0.20221720925588108,0.5654220975850697,5077,27.11680507659912,22.5,0.743,23108,81.2,10.2,1.9,1.4,26.5,North,-0.48573155099657683,-0.2228781329830693,-0.25965655971981905,-1.1481244447645007,0.9170360789177544,-0.031240406524678497
1703,Gurupi,0.29489907974856117,0.1010352902841997,0.11545063891009841,0.06774275467197118,4644,26.44922637939453,22.5,0.743,23108,81.2,10.2,1.9,1.4,26.5,North,-0.48573155099657683,-0.2228781329830693,-0.25965655971981905,-1.1481244447645007,0.9170360789177544,-0.031240406524678497
2101,São Luís,0.01323717962731135,0.030571241879879942,0.14055099587230827,0.03382911733532963,5093,26.905043601989746,18.3,0.676,14739,65.3,10.1,1.3,0.8,27.2,Northeast,-1.027888933465878,-1.8876874303667395,-2.2150465401287196,-1.1843290378626643,1.1484868674782578,-1.680733871027688
2102,Santa Inês - Bacabal,-0.14969530924968769,0.07523968861038369,-0.03328106793899105,0.1145537367079311,5091,26.950478553771973,18.3,0.676,14739,65.3,10.1,1.3,0.8,27.2,Northeast,-1.027888933465878,-1.8876874303667395,-2.2150465401287196,-1.1843290378626643,1.1484868674782578,-1.680733871027688
2103,Caxias,0.1565003056268692,0.11600970628841795,0.23126932782727602,0.10711960313126634,5081,27.619850158691406,18.3,0.676,14739,65.3,10.1,1.3,0.8,27.2,Northeast,-1.027888933465878,-1.8876874303667395,-2.2150465401287196,-1.1843290378626643,1.1484868674782578,-1.680733871027688
2104,Presidente Dutra,0.07586472598415273,0.07534102157025747,-0.01793458738090073,0.13669084536658352,4957,27.2029447555542,18.3,0.676,14739,65.3,10.1,1.3,0.8,27.2,Northeast,-1.027888933465878,-1.8876874303667395,-2.2150465401287196,-1.1843290378626643,1.1484868674782578,-1.680733871027688
2105,Imperatriz,0.048731176368787585,0.0,0.013694379855290555,0.5892096135926501,5093,26.81866455078125,18.3,0.676,14739,65.3,10.1,1.3,0.8,27.2,Northeast,-1.027888933465878,-1.8876874303667395,-2.2150465401287196,-1.1843290378626643,1.1484868674782578,-1.680733871027688
2201,Teresina,0.20183272330101656,0.05996920749157827,0.18498696328775968,0.05222555452000363,5093,28.293145179748535,15.2,0.697,16186,70.5,12.3,1.6,0.9,27.8,Northeast,-1.4280527157646483,-1.365881531186785,-1.5755479301836701,-0.3878279897030588,1.3468732576729758,-0.855987138776183
2202,Parnaíba,-0.008287851006084283,0.07164269098029774,0.14291823162425685,0.07326171614652753,5086,27.215702056884766,15.2,0.697,16186,70.5,12.3,1.6,0.9,27.8,Northeast,-1.4280527157646483,-1.365881531186785,-1.5755479301836701,-0.3878279897030588,1.3468732576729758,-0.855987138776183
2203,Picos,0.16318083555202767,0.15151517463452713,0.09947569700850167,0.3647274640699203,5062,27.735877990722656,15.2,0.697,16186,70.5,12.3,1.6,0.9,27.8,Northeast,-1.4280527157646483,-1.365881531186785,-1.5755479301836701,-0.3878279897030588,1.3468732576729758,-0.855987138776183
2204,São Raimundo Nonato,0.014334393927406082,0.14615849167085712,0.00919386021723605,0.2078771046195324,3963,27.07389545440674,15.2,0.697,16186,70.5,12.3,1.6,0.9,27.8,Northeast,-1.4280527157646483,-1.365881531186785,-1.5755479301836701,-0.3878279897030588,1.3468732576729758,-0.855987138776183
2205,Corrente - Bom Jesus,-0.034807710997349736,0.34798527267687634,-0.007219777753462608,0.722138750518209,4001,26.515862464904785,15.2,0.697,16186,70.5,12.3,1.6,0.9,27.8,Northeast,-1.4280527157646483,-1.365881531186785,-1.5755479301836701,-0.3878279897030588,1.3468732576729758,-0.855987138776183
2206,Floriano,0.10551581145603217,0.0,-0.021268713282594214,0.11048543456039805,4733,27.520785331726074,15.2,0.697,16186,70.5,12.3,1.6,0.9,27.8,Northeast,-1.4280527157646483,-1.365881531186785,-1.5755479301836701,-0.3878279897030588,1.3468732576729758,-0.855987138776183
2301,Fortaleza,-0.07743461901389008,0.04226383790699689,0.09140613997612253,0.030226147540121394,5093,26.50045108795166,21.4,0.735,18631,78.1,13.2,1.5,1.3,26.9,Northeast,-0.6277251511671083,-0.421661332670672,-0.6408961156485993,-0.06198665181958446,1.0492936723808988,-1.1309027161933516
2302,Quixadá,0.1624989887182525,0.04854164003472426,0.12767669701231332,0.028219107962499792,5093,27.31027126312256,21.4,0.735,18631,78.1,13.2,1.5,1.3,26.9,Northeast,-0.6277251511671083,-0.421661332670672,-0.6408961156485993,-0.06198665181958446,1.0492936723808988,-1.1309027161933516
2303,Iguatu,0.32114328167573364,0.07096055517415994,0.19784782109917676,0.052298546246077666,5072,27.385940551757812,21.4,0.735,18631,78.1,13.2,1.5,1.3,26.9,Northeast,-0.6277251511671083,-0.421661332670672,-0.6408961156485993,-0.06198665181958446,1.0492936723808988,-1.1309027161933516
2304,Juazeiro do Norte,0.2580856559300661,0.22316963839196405,0.2755678501987555,0.26608416196760004,5093,26.087170600891113,21.4,0.735,18631,78.1,13.2,1.5,1.3,26.9,Northeast,-0.6277251511671083,-0.421661332670672,-0.6408961156485993,-0.06198665181958446,1.0492936723808988,-1.1309027161933516
2305,Crateús,0.12967999303501968,0.4044430970482745,0.1334088651106214,0.46206165883191386,5053,26.798277854919434,21.4,0.735,18631,78.1,13.2,1.5,1.3,26.9,Northeast,-0.6277251511671083,-0.421661332670672,-0.6408961156485993,-0.06198665181958446,1.0492936723808988,-1.1309027161933516
2306,Sobral,-0.1350537504050621,0.04861280650255329,0.03004581056556858,0.04267365823523611,5093,26.565309524536133,21.4,0.735,18631,78.1,13.2,1.5,1.3,26.9,Northeast,-0.6277251511671083,-0.421661332670672,-0.6408961156485993,-0.06198665181958446,1.0492936723808988,-1.1309027161933516
2401,Natal,-0.08661257769540767,0.034575001888868126,-0.007023455198090539,0.05838177803763717,5093,26.413768768310547,26.8,0.731,20996,82.3,13.8,1.8,1.5,26.5,Northeast,0.06933434057913662,-0.5210529325144734,-0.1243780076160594,0.15524090676939928,0.9170360789177544,-0.30615598394184645
2402,Caicó,-0.06013044953494305,0.0888940120916037,-0.009592874016135086,0.03291464755147013,4990,27.16145896911621,26.8,0.731,20996,82.3,13.8,1.8,1.5,26.5,Northeast,0.06933434057913662,-0.5210529325144734,-0.1243780076160594,0.15524090676939928,0.9170360789177544,-0.30615598394184645
2403,Mossoró,0.12600109679972285,0.04646631739597785,0.1087630875825963,0.010697706201272743,5092,27.6909236907959,26.8,0.731,20996,82.3,13.8,1.8,1.5,26.5,Northeast,0.06933434057913662,-0.5210529325144734,-0.1243780076160594,0.15524090676939928,0.9170360789177544,-0.30615598394184645
2501,João Pessoa,-0.03970910208208736,0.0,0.040625712918550834,0.19918044974971813,5093,26.03787612915039,19.5,0.718,17035,77.2,14.5,1.7,1.2,25.8,Northeast,-0.8729868241889349,-0.8440756320068279,-0.7515785673698567,0.4086730584565461,0.6855852903572509,-0.581071561359015
2502,Campina Grande,0.07409070553927696,0.04834724138471316,0.07148238851223113,0.06663563323918743,5093,24.957371711730957,19.5,0.718,17035,77.2,14.5,1.7,1.2,25.8,Northeast,-0.8729868241889349,-0.8440756320068279,-0.7515785673698567,0.4086730584565461,0.6855852903572509,-0.581071561359015
2503,Patos,0.1324979410641993,0.07192168999813267,0.03371686091966093,0.0366178383969779,5090,27.37672233581543,19.5,0.718,17035,77.2,14.5,1.7,1.2,25.8,Northeast,-0.8729868241889349,-0.8440756320068279,-0.7515785673698567,0.4086730584565461,0.6855852903572509,-0.581071561359015
2504,Sousa - Cajazeiras,0.09808310432981868,4.2260353760942415,0.03907530178931742,5.288548950326545,4999,27.49837303161621,19.5,0.718,17035,77.2,14.5,1.7,1.2,25.8,Northeast,-0.8729868241889349,-0.8440756320068279,-0.7515785673698567,0.4086730584565461,0.6855852903572509,-0.581071561359015
2601,Recife,-0.12727408745034127,0.03525106571832039,-0.07658257839408712,0.041426283110762505,5093,26.210501670837402,24.3,0.727,21077,82.5,13.9,2.0,1.7,25.4,Northeast,-0.25337838708116184,-0.6204445323582748,-0.09978190723355716,0.19144549986756304,0.5533276968941052,0.24367517089249008
2602,Caruaru,0.09694123522750417,0.030320653703632846,0.22423384085362513,0.06176323555016367,5093,24.32196044921875,24.3,0.727,21077,82.5,13.9,2.0,1.7,25.4,Northeast,-0.25337838708116184,-0.6204445323582748,-0.09978190723355716,0.19144549986756304,0.5533276968941052,0.24367517089249008
2603,Serra Talhada,0.21811233246637132,0.06157766707200957,0.2198919776466603,0.09321952784204474,5085,26.336682319641113,24.3,0.727,21077,82.5,13.9,2.0,1.7,25.4,Northeast,-0.25337838708116184,-0.6204445323582748,-0.09978190723355716,0.19144549986756304,0.5533276968941052,0.24367517089249008
2604,Petrolina,0.24793635353295332,0.13542918611999777,0.2083285956770554,0.27421763710600383,5090,26.62211799621582,24.3,0.727,21077,82.5,13.9,2.0,1.7,25.4,Northeast,-0.25337838708116184,-0.6204445323582748,-0.09978190723355716,0.19144549986756304,0.5533276968941052,0.24367517089249008
2701,Maceió,-0.11334096862802263,0.18479494019554482,0.0074999493527216484,0.40553573025767414,5093,25.99129867553711,17.2,0.684,16589,75.8,11.8,1.4,1.0,25.2,Northeast,-1.1698825336364096,-1.6889042306791366,-0.9237512700473707,-0.5688509551938782,0.48719890016253303,-1.4058182936105201
2702,Arapiraca,0.12838048179367015,0.037467433775880604,0.138644304411982,0.0,5093,26.08013916015625,17.2,0.684,16589,75.8,11.8,1.4,1.0,25.2,Northeast,-1.1698825336364096,-1.6889042306791366,-0.9237512700473707,-0.5688509551938782,0.48719890016253303,-1.4058182936105201
2801,Aracaju,-0.059431096972404576,0.0,-0.16191720096755804,0.07370297759419223,5093,26.046923637390137,20.1,0.702,20754,77.3,12.4,1.5,1.3,25.8,Northeast,-0.7955357695504631,-1.2416420313820333,-0.7392805171786065,-0.35162339660489506,0.6855852903572509,-1.1309027161933516
2802,Itabaiana,0.03194948957408579,0.07654655446197432,0.238265918418771,0.14309889909386095,5083,25.956562042236328,20.1,0.702,20754,77.3,12.4,1.5,1.3,25.8,Northeast,-0.7955357695504631,-1.2416420313820333,-0.7392805171786065,-0.35162339660489506,0.6855852903572509,-1.1309027161933516
2901,Salvador,-0.024943918285131702,0.034965847246031544,0.09558497832745401,0.05807058104421293,5093,25.882616996765137,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2902,Santo Antônio de Jesus,0.14903606164786878,0.04707547867785331,0.22371877341094534,0.06176323555016367,5092,24.812816619873047,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2903,Ilhéus ¿ Itabuna,0.16824769616533497,0.05380850513264025,0.22251141229369553,0.08005430285905939,5093,25.253679275512695,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2904,Vitória da Conquista,0.0925692781131994,0.03279854614013019,0.2928832846082192,0.03063356863546511,5093,23.506726264953613,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2905,Guanambi,0.33142860166213467,0.06663563323918739,0.25614685707427715,0.09387961011352974,5083,25.546034812927246,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2906,Barreiras,0.2886268402116152,0.14490028899212035,0.24986625526047632,0.25980233528197694,5002,24.949478149414062,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2907,Irecê,0.1124148451618758,0.07066426763720915,0.17468013400219623,0.05189582131088447,5074,25.58033561706543,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2908,Juazeiro,0.2063486111861599,0.019531249999999986,0.1445550802548717,0.06548068208687581,5085,26.355266571044922,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2909,Paulo Afonso,0.16167715945742764,0.0,0.1110253257370289,0.0,5092,25.919038772583008,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
2910,Feira de Santana,0.12189532855421253,0.030695768838870503,0.12625120487982658,0.03964410767614147,5093,24.419340133666992,16.8,0.714,20521,76.4,12.8,1.6,1.3,24.5,Northeast,-1.2215165700620572,-0.9434672318506292,-0.8499629688998639,-0.20680502421223942,0.2557481116020296,-0.855987138776183
3101,Belo Horizonte,0.1798458630118699,0.02090505334824963,0.1369719897765913,0.02076200354049739,5093,22.360220909118652,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3102,Montes Claros,0.3576653212396656,0.08779834565361538,0.2151785918450677,0.06899813176818635,5093,24.442626953125,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3103,Teófilo Otoni,0.08030287328948515,0.02706329386826369,0.23394235520829237,0.0,5093,23.260406494140625,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3104,Governador Valadares,0.14421108311064537,0.07469905237212161,0.26657914941061556,0.10654829450770198,5090,23.56932258605957,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3105,Ipatinga,0.08301611763002058,0.0372632500553494,0.17405810919517622,0.0750366121574162,5093,22.94524383544922,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3106,Juíz de Fora,0.15360992625596767,0.052698193606375184,0.23033862817532075,0.10193740898984284,5093,21.624667167663574,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3107,Barbacena,0.102540732125103,0.06740403877631795,0.21553593048934352,0.05185905487246779,5092,20.145748138427734,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3108,Varginha,0.3109893241008777,0.03453360294938853,0.18568426436407706,0.026992724533369632,5093,21.56277847290039,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3109,Pouso Alegre,0.0740318909962254,0.04069759045715796,0.12856598137224742,0.029166376021617327,5093,19.84217643737793,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3110,Uberaba,0.4606300656967017,0.10191869629413866,0.062455787406347635,0.06571329625492471,5093,23.52030658721924,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3111,Uberlândia,0.3767732416575133,0.051849859189290165,0.033293459643808386,0.031914325465562894,5093,24.011104583740234,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3112,Patos de Minas,0.3232042422710599,0.16424840657522374,0.03482436353126162,0.14405538214520133,5092,23.505130767822266,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3113,Divinópolis,0.21134811247956456,0.047561701804241886,0.1037601621927436,0.02955614443441709,5093,22.536272048950195,17.5,0.774,32540,87.3,15.8,2.1,2.3,21.5,Southeast,-1.1311570063171736,0.5474067658063912,0.4905245019464877,0.8793327687326767,-0.7361838393715576,0.5185907483096587
3201,Vitória,-0.013246889558458819,0.06810779599282306,0.20606614342094898,0.03945119116547684,5093,24.06379508972168,22.8,0.772,37246,89.4,14.2,1.9,2.0,23.2,Southeast,-0.4470060236773409,0.4977109658844906,0.7487835559627586,0.30005927916205427,-0.17408906715319178,-0.031240406524678497
3202,São Mateus,-0.03275438456784343,0.0,-0.048701422045178216,0.06391823504669367,5062,24.722057342529297,22.8,0.772,37246,89.4,14.2,1.9,2.0,23.2,Southeast,-0.4470060236773409,0.4977109658844906,0.7487835559627586,0.30005927916205427,-0.17408906715319178,-0.031240406524678497
3203,Colatina,0.08392043864844093,0.06346905003621846,0.23604290260982347,0.09009814527086561,5085,24.16899299621582,22.8,0.772,37246,89.4,14.2,1.9,2.0,23.2,Southeast,-0.4470060236773409,0.4977109658844906,0.7487835559627586,0.30005927916205427,-0.17408906715319178,-0.031240406524678497
3204,Cachoeiro do Itapemirim,0.18125042688528792,0.08886182160997912,0.10747101025872885,0.05810341711188874,5088,22.80898094177246,22.8,0.772,37246,89.4,14.2,1.9,2.0,23.2,Southeast,-0.4470060236773409,0.4977109658844906,0.7487835559627586,0.30005927916205427,-0.17408906715319178,-0.031240406524678497
3301,Rio de Janeiro,0.18025258157519158,0.01605398654567735,0.18958264678382358,0.01651517043485134,5093,23.169326782226562,38.2,0.778,46622,97.0,17.8,2.3,3.1,23.8,Southeast,1.5409043787100978,0.6467983656501927,1.6834353704978295,1.603424630695954,0.024297323041526132,1.0684219031439945
3302,Volta Redonda - Barra Mansa,0.16455597075824396,0.06536406457297463,0.208501004194586,0.0,5093,21.637459754943848,38.2,0.778,46622,97.0,17.8,2.3,3.1,23.8,Southeast,1.5409043787100978,0.6467983656501927,1.6834353704978295,1.603424630695954,0.024297323041526132,1.0684219031439945
3303,Petrópolis,0.022897118186706714,0.09488248282414934,0.2637925424816545,0.22124691028916088,5093,21.430886268615723,38.2,0.778,46622,97.0,17.8,2.3,3.1,23.8,Southeast,1.5409043787100978,0.6467983656501927,1.6834353704978295,1.603424630695954,0.024297323041526132,1.0684219031439945
3304,Campos dos Goytacazes,0.13118149586015,0.04906194018390807,0.07222908328600702,0.07694420157653205,5093,23.175000190734863,38.2,0.778,46622,97.0,17.8,2.3,3.1,23.8,Southeast,1.5409043787100978,0.6467983656501927,1.6834353704978295,1.603424630695954,0.024297323041526132,1.0684219031439945
3305,Macaé - Rio das Ostras - Cabo Frio,-0.003744027501335211,0.05473979084859967,0.15716317389371573,0.27129988954276774,5093,20.920339584350586,38.2,0.778,46622,97.0,17.8,2.3,3.1,23.8,Southeast,1.5409043787100978,0.6467983656501927,1.6834353704978295,1.603424630695954,0.024297323041526132,1.0684219031439945
3501,São Paulo,0.0982054990848364,0.02303994284649226,0.18398821251768718,0.01933495104806968,5093,22.114322662353516,32.5,0.806,54644,96.4,16.2,2.2,2.8,20.8,Southeast,0.805119359644617,1.3425395645568021,1.6096470693503244,1.0241511411253317,-0.9676346279320611,0.7935063257268272
3502,Sorocaba,0.25710992352608864,0.04430193836802246,0.152499933409098,0.03700643617479768,5093,21.53424072265625,32.5,0.806,54644,96.4,16.2,2.2,2.8,20.8,Southeast,0.805119359644617,1.3425395645568021,1.6096470693503244,1.0241511411253317,-0.9676346279320611,0.7935063257268272
3503,Bauru,0.45095791540123026,0.022818987198335795,0.21406271065956317,0.037212029068862555,5093,23.242616653442383,32.5,0.806,54644,96.4,16.2,2.2,2.8,20.8,Southeast,0.805119359644617,1.3425395645568021,1.6096470693503244,1.0241511411253317,-0.9676346279320611,0.7935063257268272
3504,Marília,0.5377176419837548,0.04971364994613448,0.17857892451303853,0.06501295694177042,5093,23.58480739593506,32.5,0.806,54644,96.4,16.2,2.2,2.8,20.8,Southeast,0.805119359644617,1.3425395645568021,1.6096470693503244,1.0241511411253317,-0.9676346279320611,0.7935063257268272
3505,Presidente Prudente,0.5806695618944862,0.06880435528831463,0.13632449736183086,0.0,5093,24.835013389587402,32.5,0.806,54644,96.4,16.2,2.2,2.8,20.8,Southeast,0.805119359644617,1.3425395645568021,1.6096470693503244,1.0241511411253317,-0.9676346279320611,0.7935063257268272
3506,Araçatuba,0.551641427463023,0.07020390920160714,0.0784662704029094,0.14490028899212037,5093,25.191550254821777,32.5,0.806,54644,96.4,16.2,2.2,2.8,20.8,Southeast,0.805119359644617,1.3425395645568021,1.6096470693503244,1.0241511411253317,-0.9676346279320611,0.7935063257268272
3507,São José do Rio Preto,0.5563115405447484,0.043234264885114566,0.15119851521978608,0.04040656419058047,5093,24.963932037353516,32.5,0.806,54644,96.4,16.2,2.2,2.8,20.8,Southeast,0.805119359644617,1.3425395645568021,1.6096470693503244,1.0241511411253317,-0.9676346279320611,0.7935063257268272
