region_code,region_name,heat_log_rr,heat_se,cold_log_rr,cold_se,n_obs,temp_p50,ac_pct,hdi,gdp_per_capita,urban_pct,elderly_pct,hospital_beds,physicians,mean_temp,macro_region,ac_pct_z,hdi_z,urban_pct_z,elderly_pct_z,mean_temp_z,hospital_beds_z
210018,,0.20870427196722185,0.1764310904786909,0.5917484119501267,0.7454287776172852,2366,26.844350814819336,,,13067.320220099931,55.19195496806021,12.831572955537284,,,,,,,-0.9718361995947548,-0.8458247890163394,,
210019,,0.24482494066904809,0.06315271958681537,0.20662020682706153,0.09027790819468412,5409,26.880823135375977,,,23397.25321888412,72.5303228214219,11.790632580705356,,,,,,,0.22289927654519023,-1.1245865524203902,,
210020,,0.1995231829868099,0.11786911148136417,0.13256953468781027,0.1587207004211722,4651,26.765915870666504,,,11906.168082501485,46.212547976895976,11.01759841366412,,,,,,,-1.5905804884329293,-1.331603565869206,,
210021,,0.048686031515796646,0.10754609295262658,0.026823603070597064,0.14402889894208298,4381,26.623173713684082,,,25035.51563371915,67.47295375587277,10.745144276636726,,,,,,,-0.12558901771906877,-1.4045662422345533,,
210022,,0.11152357093939771,0.08156489460086366,0.25895548875020474,0.15366514267789796,4597,26.80358123779297,,,54307.939955449714,62.16603318611502,11.456520716737996,,,,,,,-0.4912731655794492,-1.2140610455091934,,
220001,,0.22537763355793664,0.0,0.2662845746306271,0.2609889545076573,5458,28.48548698425293,,,23601.940416378417,79.03773368199217,14.145434180852076,,,,,,,0.6713056478193038,-0.4939753643112075,,
220002,,0.17782171744296987,0.11267347735824966,0.09452067902211375,0.740994106336211,4761,28.251619338989258,,,11746.61463414634,65.15447154471545,17.694308943089432,,,,,,,-0.28534874665641313,0.4564062432627605,,
220003,,0.2700401980647779,0.13632756536418086,0.3511161290985529,0.30136408628102984,4487,28.2661771774292,,,11505.731716934197,52.449332195831865,17.8410891337544,,,,,,,-1.1608221959332263,0.4957136865821305,,
220004,,0.31381613164853456,0.12191005104943153,0.3735978169627378,0.2133112959605632,3602,27.68943214416504,,,10946.237747807503,56.75927973075884,18.49067727909205,,,,,,,-0.8638365013264074,0.6696721007803764,,
220005,,0.15603093410684463,0.10661987549965767,0.15975477815911213,0.16457323775735075,3185,28.406291961669922,,,9671.223454561086,40.76713094316912,13.801478806637435,,,,,,,-1.9658080166289482,-0.5860859298792446,,
220006,,-0.14871924639399597,0.07437278423695225,0.08514358117045912,0.08267972847076843,5225,26.902668952941895,,,15069.594487728731,65.20756974577262,13.680967673169626,,,,,,,-0.2816899071936254,-0.6183585718936652,,
220007,,0.06078221317494694,0.21594179626695714,0.24615937621106804,0.12389649630588831,4832,28.346792221069336,,,11846.78297278437,59.185484996510816,16.232240055826935,,,,,,,-0.6966538963715004,0.06486710126598802,,
220008,,0.14466327701796972,0.10651248597215611,0.25524105949025216,0.0965563054242834,4298,28.511545181274414,,,9745.06401118388,45.53781101722345,14.585872776480796,,,,,,,-1.6370746100020066,-0.37602678381879506,,
220009,,0.20688158605016985,0.05687585851000407,0.1376810259393589,0.10555009883585052,5285,27.4931697845459,,,15292.265794064488,49.2163710796704,16.355347659950848,,,,,,,-1.383595952444004,0.09783507296136078,,
220010,,0.10168659784255246,0.14615849167085712,-0.10942216090707073,0.2482236697705821,2952,27.223142623901367,,,17373.67022983048,33.04502932231447,14.813864257574396,,,,,,,-2.497915123527366,-0.3149711183384212,,
220011,,0.22968326534420294,0.2981060004427955,0.11346348362349136,0.2392717629861493,3135,28.594675064086914,,,13443.75913475592,53.02396959953231,16.891259865536394,,,,,,,-1.1212256377148149,0.24135129643660275,,
220012,,0.04553131307851992,0.1681957042313358,-0.23818741935425758,0.7089601622931644,2131,28.217382431030273,,,11733.81053036126,43.26239431206764,16.511337432744043,,,,,,,-1.7938668227202308,0.13960882406967876,,
220013,,0.07346610153419991,0.09675364122266279,-0.03389962142342176,0.13401341248756596,3569,26.639102935791016,,,11989.365755961822,39.05248885619844,14.71779374883688,,,,,,,-2.0839589145399833,-0.3406986096283215,,
220014,,0.013493927257861716,0.223715954113693,-0.039846885673299214,0.20506882419385447,2152,27.79150390625,,,29210.583753732117,41.396067126531456,14.739009574796665,,,,,,,-1.9224698906388857,-0.3350170536049252,,
220015,,0.05481788085199416,0.12481676022398794,0.2050658675153104,0.24631066828803821,3400,26.34953498840332,,,24399.93211997794,50.69025497433287,14.352382164524204,,,,,,,-1.2820349871007093,-0.4385551056141906,,
220016,,-0.06698717596835559,0.0,0.25405401508649567,0.8396893026590252,2501,26.720742225646973,,,32235.1729985062,57.48583578936035,12.891113892365455,,,,,,,-0.8137716794263845,-0.8298798444774843,,
220017,,0.12534946562581367,0.0165728151840597,0.18604636318030346,0.12401959270615268,4368,28.121471405029297,,,22116.17516341926,72.0020137342972,16.861878279201115,,,,,,,0.18649506513998454,0.2334829660149363,,
220018,,0.16726451445895668,0.2803806007019744,0.16838712979942452,0.8202008852637871,2334,26.83614730834961,,,92144.44197562216,59.98603351955308,12.638077704418489,,,,,,,-0.6414904733238928,-0.8976424326742618,,
220019,,0.06785627654965845,0.0,-0.10803878186098174,0.3712787367876391,2452,27.458450317382812,,,12674.037691302332,57.314810911083946,18.07200978118808,,,,,,,-0.8255564962619392,0.5575537769863582,,
230001,,-0.16780219637173605,0.42274216432714634,0.07233847573021293,0.6688704622813748,5458,26.467041015625,,,31736.01704189799,90.61189537162426,13.8806269356495,,,,,,,1.4688467828403962,-0.5648902182448515,,
230002,,0.018006973901816218,0.09993913705712423,0.023723008924916168,0.056302872286717064,5092,27.047306060791016,,,14341.57632600908,46.68000173935731,12.859871354457605,,,,,,,-1.558369636858491,-0.8382465340314528,,
230003,,-0.25144384523883734,0.14309889909386095,0.013790105955784253,0.058463396668342854,5062,26.958221435546875,,,12041.49578888265,48.17967434025828,15.174396406513194,,,,,,,-1.4550316482978167,-0.2184213254472975,,
230004,,-0.10690070470633586,0.08368861439698656,0.14244219582433687,0.15349127112803515,4940,26.53954315185547,,,11112.28838264446,57.762924957332,16.229209290492193,,,,,,,-0.7946782871400028,0.06405546833330156,,
230005,,-0.008328451751719777,0.14224329262525878,0.11623803210905784,0.07594618005946709,4295,27.359451293945312,,,11344.167758846655,58.96530316617231,13.847692626060566,,,,,,,-0.7118259728974828,-0.5737099608924444,,
230006,,0.009441663795117317,0.07792944274710942,0.06952708393311466,0.0,5376,27.660676956176758,,,14004.650561545304,56.34504642867035,16.397615317613965,,,,,,,-0.8923800889114268,0.10915426767223155,,
230007,,0.04437059340728492,0.08228661887867536,0.05738594027598894,0.0,5389,28.4719820022583,,,19215.244144501787,58.13391557496361,16.85563054122006,,,,,,,-0.7691144246156753,0.23180983420163062,,
230008,,-0.02755356883904002,0.1328125,0.08783528806345513,0.16774148869987415,4400,26.673702239990234,,,20120.514512304264,54.11916878433729,14.949339221437578,,,,,,,-1.0457587119584575,-0.27869119228627026,,
230009,,0.160393954144273,0.08776032007289442,0.15422891882005457,0.04330038921366282,5391,27.230497360229492,,,14463.73871252058,61.81032045632182,18.740791246071208,,,,,,,-0.5157842741908705,0.736652124010189,,
230010,,0.06689714281366295,0.0,0.12342135125416949,0.07534102157025749,4265,28.083229064941406,,,11561.776115914934,56.87403598971722,18.127599906520214,,,,,,,-0.8559289880675919,0.5724407020592185,,
230011,,0.24452768356548396,0.05767509007903669,0.357703014704504,0.06483669012772592,5458,25.989826202392578,,,14426.190974888874,66.60569247597104,14.699085387139563,,,,,,,-0.18534941886779804,-0.3457086717060722,,
230012,,0.14191278056441917,0.08286407592029854,-0.056223361710083776,0.11682887834951704,4804,26.484180450439453,,,13021.134983024218,53.63647613974485,15.743087278655713,,,,,,,-1.079019629678264,-0.06612704021906589,,
230013,,0.11326780459599674,0.08486547258750166,0.21025869216833465,0.07832006896782584,5309,27.01176357269287,,,11102.793352923454,58.026927937833314,18.225072484749838,,,,,,,-0.7764866251981637,0.5985436647723483,,
230014,,0.029920288772943643,0.42904781930456193,0.1510152270015187,0.7451011885978978,3922,26.25652313232422,,,10696.686346789742,50.19330476219018,18.256560873517746,,,,,,,-1.3162783514902259,0.6069761926979863,,
230015,,0.02245001522282781,0.11062345514458043,0.21584287490592644,0.06280443433911535,5454,27.492708206176758,,,16871.61548323555,65.46549045245756,14.14241927678109,,,,,,,-0.2639173566909644,-0.4947827496289858,,
230016,,0.04678007418598315,0.036225072248030114,0.18348878616267728,0.08043461047646092,5407,26.01691246032715,,,14474.464423505242,47.70641085246788,14.645865940961835,,,,,,,-1.4876428308039764,-0.3599607336133508,,
230017,,-0.0064368341905152076,0.11240230132764183,0.016192928550767312,0.1320058222555922,4665,26.515664100646973,,,15417.966692329512,39.5014204609407,11.889550720135428,,,,,,,-2.053024369888364,-1.0980964712909815,,
230018,,-0.03398520112027585,0.23175620272173947,0.1564908948490841,0.4487939567607835,4204,27.577777862548828,,,10879.96412028115,62.71032032459934,13.231347101241072,,,,,,,-0.4537679540708686,-0.7387660673890518,,
240001,,-0.09616301484423077,0.0,0.006757888027137496,0.6921010809484407,5458,26.413053512573242,,,25549.831361635053,79.55028110541174,14.541653240705608,,,,,,,0.7066237697522607,-0.38786868760851995,,
240002,,0.07367772783854037,0.1366070972659821,0.12011721079373941,0.0,4411,26.272689819335938,,,13030.685893715494,61.46554161644121,15.317648109290596,,,,,,,-0.539541960895382,-0.18005880417098602,,
240003,,0.06431145079120144,0.12153397801643787,-0.01880144861246617,0.1632233001232514,4002,26.309093475341797,,,20268.64273178857,60.73351378684673,12.886314286564144,,,,,,,-0.5899838262967253,-0.831165169371366,,
240004,,-0.025859511683856418,0.08924734108434267,0.13745515007271406,0.14394942009912717,3726,25.498687744140625,,,13779.643904027793,69.2726088372598,15.796330474432745,,,,,,,-0.0015801266439077095,-0.05186861821629843,,
240005,,-0.21182307020734006,0.12096767630626583,0.0008136997938307425,0.20025008778087963,2854,26.565357208251953,,,46072.01935520171,62.76655601192821,13.537388173071513,,,,,,,-0.44989291973977436,-0.6568088766409322,,
240006,,0.010137256524494681,0.0,0.13368745710652646,0.4419417382415923,3015,26.3333740234375,,,15701.122925880618,60.42784103384461,16.870549857281766,,,,,,,-0.6110468286040728,0.2358051973892824,,
240007,,0.022004120663194505,0.12256540226357213,0.0036044938201106494,0.071602745233685,4993,27.957618713378906,,,18687.89227301624,81.34658729700051,17.89805236086228,,,,,,,0.8304018987694528,0.5109683255813543,,
240008,,-0.020502456261552053,0.1516913112417781,-0.012530238945134236,0.30398556966162066,4290,26.153162002563477,,,18576.71481767976,69.6333807048157,17.242619942794438,,,,,,,0.02327959213745025,0.335444826762055,,
240009,,-0.02370842392917895,0.07352808782844165,0.04165149536542687,0.03493856214843421,5415,27.97257423400879,,,28351.6314094156,76.72741894559388,14.535606311470827,,,,,,,0.5121087153301386,-0.38948804323870123,,
