region_code,n_days,n_years,total_deaths,mmt,mmt_percentile,mean_pop,temp_range,total_heat_an,total_cold_an,total_heat_af_pct,total_cold_af_pct,p2_5,p97_5,n_heat_days_97_5,n_cold_days_2_5,heat_an_97_5,cold_an_2_5,heat_af_pct_97_5,cold_af_pct_2_5,heat_annual_97_5,cold_annual_2_5,heat_rate_per_100k_97_5,cold_rate_per_100k_2_5,p1,p99,n_heat_days_99,n_cold_days_1,heat_an_99,cold_an_1,heat_af_pct_99,cold_af_pct_1,heat_annual_99,cold_annual_1,heat_rate_per_100k_99,cold_rate_per_100k_1,protective_heat_deaths,protective_cold_deaths
250006,3969,10.86652977412731,7305.0,21.67059898376465,1.0131712259371835,15813.0,5.291164398193359,6307.095831669109,0.0,86.33943643626432,0.0,21.953739166259766,26.692127227783203,100,100,178.74417445942004,16.76916424464845,2.446874393695004,0.22955734763379126,16.449057626934536,1.5431940640861292,104.0223716368465,9.75902146389761,21.671178817749023,26.962343215942383,40,40,69.55028936255334,0.0,0.9520915723826604,0.0,6.400414005964376,0.0,40.47564665758791,0.0,0.0,27.38767717295444
250008,3174,8.68993839835729,4724.0,28.02465057373047,98.9850935616873,9840.0,6.3304443359375,0.0,4586.313872450135,0.0,97.08539103408414,22.04734992980957,27.668970108032227,80,80,37.92956441148462,125.87500933305418,0.802912032419234,2.664585294941875,4.364767927314038,14.485144032419042,44.35739763530526,147.20674829694147,21.693649291992188,28.024093627929688,32,32,0.0,49.05324472770312,0.0,1.0383836733214038,0.0,5.644832273721979,0.0,57.36618164351605,32.56341841767274,0.0
250013,2788,7.6331279945242985,3933.0,24.720422744750977,30.46620889049512,9246.0,7.763776779174805,938.9819699494547,80.16941062179728,23.874446222971134,2.038378098698126,22.266738891601562,29.2026309967041,70,70,39.38626037108352,18.697408040836784,1.0014304696436187,0.47539811952292865,5.159910904066806,2.449507993872179,55.80695332107729,26.492623771059687,21.739582061767578,29.503358840942383,28,28,11.617257448168287,8.768688289399279,0.2953790350411464,0.2229516473277213,1.5219523970385462,1.1487673592909207,16.460657549627367,12.424479334749304,0.7850609255369967,0.0
250011,4089,11.195071868583161,7625.0,30.8294677734375,98.992133726647,18433.0,5.77964973449707,0.0,4241.009444649917,0.0,55.61979599540875,25.443178176879883,30.58885955810547,103,103,13.120500228942184,181.60384905073653,0.17207213415006145,2.3816898236162167,1.1719889236050705,16.221767147415388,6.358101902051052,88.00394481319042,25.048940658569336,30.828590393066406,41,41,0.0,76.18329407236547,0.0,0.9991251681621701,0.0,6.805074140359865,0.0,36.91788716085209,19.10232694422021,0.0
250012,3411,9.338809034907598,5417.0,24.7947998046875,1.0029498525073746,11944.0,6.350807189941406,5149.458330907101,0.0,95.06107311993911,0.0,25.370412826538086,30.9140625,86,86,134.96256296463883,40.207667107220516,2.4914632262255645,0.7422497158430961,14.45179599027685,4.305438408358925,120.9962825709716,36.04687213964271,24.8009090423584,31.151716232299805,35,35,58.99864232654474,0.007444325885743997,1.0891386805712524,0.00013742525172132173,6.31757669591629,0.0007971386777390779,52.893307902849045,0.006673967496140973,0.0,40.43097658293259
250010,4268,11.685147159479808,8415.0,23.402050018310547,1.0124793972215682,19886.0,7.302553176879883,7548.526786797382,0.0,89.7032297896302,0.0,23.937387466430664,30.427732467651367,107,107,218.96855235399448,31.286204855877607,2.602121834272068,0.3717909073782247,18.739049612768625,2.6774335341165174,94.23237258759241,13.463911968804773,23.408802032470703,30.711355209350586,43,43,96.99371626772502,0.0,1.1526288326527037,0.0,8.300598609837527,0.0,41.74091627193768,0.0,0.0,37.58686113231913
250009,5277,14.447638603696099,18372.0,24.25030517578125,1.0083713850837137,39839.0,6.0138397216796875,12151.380899908643,0.0,66.14076257298413,0.0,24.65694808959961,30.01131248474121,132,132,459.153757242546,14.61938065868545,2.4992039910872306,0.07957424699915877,31.780540047913576,1.0118872059095814,79.77243416730735,2.539941278419592,24.25282859802246,30.26666831970215,53,53,173.2368153488607,0.0,0.9429393389334896,0.0,11.990666440434218,0.0,30.097809785472073,0.0,0.0,22.972914423022168
250014,4679,12.810403832991103,10803.0,24.448667526245117,1.009016745384285,24573.0,6.223184585571289,9578.894142852272,0.0,88.66883405398752,0.0,24.889507293701172,30.45038414001465,117,117,245.76895927486686,30.078712891802866,2.2750065655361182,0.27842925938908514,19.185106299453967,2.347990998873904,78.07392788611064,9.555166234785755,24.450456619262695,30.673641204833984,47,47,90.69709012705474,0.0,0.8395546619184924,0.0,7.079955582155747,0.0,28.81193009463943,0.0,0.0,69.26758421420038
250015,4870,13.333333333333334,12053.0,26.77621078491211,38.89461744689627,25725.0,6.956768035888672,2955.0664011111453,359.95705565153247,24.517268738995647,2.986451967572658,24.529478073120117,30.68423080444336,122,122,297.2731915366496,79.50201113972666,2.466383402776484,0.6596035106589784,22.29548936524872,5.9626508354795,86.66856896112233,23.178428903710397,24.03651237487793,30.9932804107666,49,49,129.80878500228576,37.38184007666936,1.076983199222482,0.31014552457205147,9.735658875171431,2.803638005750202,37.84512682282383,10.898495649174741,0.002467369725154665,0.0
260001,5479,15.000684462696784,276645.0,27.45111083984375,98.99230487358007,599245.0,1.9656200408935547,0.0,175858.62330139457,0.0,63.56833606296682,25.601499557495117,27.251907348632812,137,137,1291.9330170838869,498.5505750832525,0.4670003134283601,0.18021311611749807,86.12493785177763,33.23518845576893,14.372241379031554,5.546177015372498,25.485488891601562,27.451108932495117,55,55,0.0,6.079905529997793,0.0,0.0021977283269163706,0.0,0.40530854076139694,0.0,0.0676365327639608,1642.6746446063632,378.0635733939358
