region_code,n_obs,n_years,mean_deaths,dispersion,rr_p1,rr_p1_lower,rr_p1_upper,rr_p1_p,rr_p2.5,rr_p2.5_lower,rr_p2.5_upper,rr_p2.5_p,rr_p5,rr_p5_lower,rr_p5_upper,rr_p5_p,rr_p50,rr_p50_lower,rr_p50_upper,rr_p50_p,rr_p95,rr_p95_lower,rr_p95_upper,rr_p95_p,rr_p97.5,rr_p97.5_lower,rr_p97.5_upper,rr_p97.5_p,rr_p99,rr_p99_lower,rr_p99_upper,rr_p99_p
420016,5457,14.940451745379876,9.963166575041232,1.098327739351153,1.146988436561943,0.0939490021028746,14.003155373233676,0.9144514357803866,1.112259732714125,0.149574501883925,8.270939882369431,0.917220422503032,1.088029675264281,0.20841831867462232,5.679964130714586,0.9202941426238187,1.0016656923001197,0.8753001249624124,1.146274438352404,0.9807013346192439,1.1814332741970621,0.09438164405136783,14.788729264138759,0.8971112756276838,1.163843215146695,0.0684846306639961,19.778613337183454,0.9163941668511364,1.134120576881348,0.030084227790892943,42.75427947979596,0.9458147695767665
420017,5203,14.932238193018481,3.4560830290217184,0.8698935549394309,48.792432508588334,1.6925592552336055,1406.5690537827368,0.023399233812651632,20.343592055264466,1.4176068103836965,291.94395419065575,0.026638850015674453,10.300276360030765,1.2302454713299176,86.23945022802421,0.03146609400955791,1.070552265371911,0.8272315895828131,1.3854429247206566,0.6043000289530693,30.134708315127135,1.568971511650262,578.7872109179608,0.02390018915121006,41.38047412432415,1.3394669319043322,1278.3769408322803,0.03342122567942285,54.61973640405972,0.4458598593557209,6691.150912665552,0.10294787282320295
420021,4693,14.926762491444217,2.4626038781163433,0.7497904171065339,14.682775197369939,0.28830924651881185,747.7522490158332,0.18031553332625894,8.096508812250729,0.34685724224276737,188.9926083797105,0.19318231072571157,5.221813577359465,0.3967562963761693,68.72565674633469,0.2087624127627863,1.115051580387177,0.762195359893317,1.6312616060769105,0.5747775672016546,101.71758630731568,2.2074322884019195,4687.105202976165,0.018021343341476426,165.88111937202126,2.1531964276857942,12779.394118579761,0.021109413642049768,274.6077843212285,0.9371658749652584,80465.40876513447,0.052671114336737546
420022,4998,14.924024640657084,2.795518207282913,0.7844539294317495,1.3812082227387181,0.015120064952997317,126.17248407936697,0.8884951082262402,2.3712247493591225,0.037267963654786726,150.87239174258045,0.6836552760451826,3.978789188746987,0.08266936891399129,191.4949105872592,0.4847341338310429,17.754247132605677,0.8895200957976263,354.3633165060621,0.05965279257994793,3.8261548346277015,0.9612461156676357,15.229669675572177,0.05692065369174615,33.01057319778494,1.4674191370514462,742.5948833105034,0.02770512869765196,404.3785022284579,2.488803121208457,65703.05689151154,0.020829069177041193
420019,5447,14.940451745379876,6.887093813108133,1.0608302625191357,9.292591178715073,0.628132391404866,137.47460248244775,0.10486388156512794,6.07654845131694,0.6649013701298753,55.533711825544636,0.10993882213157358,4.374929416007633,0.6904946435593664,27.71926990828755,0.11715380831970279,1.0141211678910595,0.8610068049545795,1.1944641287927797,0.8666484271768173,27.46916283968438,3.1484761459823822,239.6571776717915,0.002719629851136718,118.23369072601557,8.87182931901038,1575.6846891475627,0.00030378719853008107,1056.7871852822004,26.28323044353586,42490.93951277758,0.000220375710223486
420020,5444,14.940451745379876,7.505326965466569,1.0648758871752986,52.576945541511954,0.8775859883131952,3149.9308777575548,0.05776629039820347,31.362355250689433,0.7420620026229673,1325.4921063114996,0.07125889900908167,20.637250118197862,0.6213166643028021,685.4734741727366,0.0903190536965055,2.7956774881115045,0.19102490135991124,40.915150652571874,0.45270355226274317,2.3647452127039488,0.45135119834501386,12.389509414200539,0.3084132666258743,5.111371298584221,0.2712176390445381,96.32897271736898,0.27614720178534125,10.108937350139142,0.16318806719905157,626.2137673607552,0.2718177258141563
430001,5458,14.940451745379876,49.60333455478197,1.7621787966768763,4.118113512310193,1.073297844785744,15.800701531882035,0.03910254802866575,3.206570328925106,1.0303086672081492,9.97962416661454,0.04426780593751789,2.487177745558723,0.9872491850405657,6.265949095464071,0.05326350810496905,1.0115814139224701,0.9492544121004526,1.0780007382099963,0.7226660325722882,46.94854817591217,9.120218077631057,241.67910866430404,4.1418661698156e-06,186.4333928079469,32.105394133900845,1082.6034344546806,5.700402372355029e-09,1017.553220446521,121.34952678176971,8532.49768582234,1.7366419413633594e-10
430002,5458,14.940451745379876,11.526566507878345,1.1522418647826718,4.915653467701129,0.5805347379933261,41.62308890945287,0.1440000406807962,3.871869573889373,0.619489538307499,24.199559589283865,0.14765900942306143,3.1236533565534037,0.6507446595977452,14.993915275368868,0.15468627161045045,1.0248533432321856,0.7566707205437952,1.3880864511043234,0.8739800500460939,10.724631392615407,2.24392506985277,51.257379336208636,0.0029522921067908214,61.54443398764349,8.887494017587631,426.1850806722143,3.0095856286882494e-05,829.4806205560255,43.4232061890188,15844.940073817172,7.983013022405672e-06
430004,5045,14.926762491444217,3.0376610505450943,0.8398398541934715,6.110239040702908,0.1337596531677645,279.12019992832614,0.35326951279159147,4.8316231610299845,0.16200761906434313,144.09558331284288,0.36318923271300463,3.8381470764438292,0.18434158366870035,79.9134557012899,0.38521921023164296,1.2122309655535348,0.18267462422560324,8.044379015839754,0.8420078683578847,5.189260290699589,0.8836902333775288,30.472694330579138,0.06828872575382872,20.82925124400925,1.0569584554344644,410.47754067847745,0.045887922139199455,207.60427745333993,0.9549766195943349,45131.5091203297,0.05198933893956781
430005,4769,14.926762491444217,2.5602851750891173,0.7975491020537434,1.0000000100979445,0.9999999849187524,1.0000000352771374,0.43184128217626494,1.2516329418703298,0.715185066457637,2.1904610353993887,0.43184128217626583,1.5718174008199381,0.5089488163089411,4.854338712167554,0.43184128217626583,5.650711060390637,0.07795939794819441,409.57904150618964,0.4281048681561135,13.478537308083895,0.05297503855384274,3429.369244927738,0.35736120058191867,31.898196426204102,0.08682133575580026,11719.411206786504,0.2505501718283345,101.59671672355753,0.10512174764856949,98189.89010260481,0.18761496349022155
430003,5242,14.940451745379876,3.8752384586035866,0.9410532562986929,46.80886906598083,0.6772011115861832,3235.4793660986056,0.07513500547879248,27.431333820779805,0.6260635426973435,1201.919651709901,0.08594714235344969,17.342281206072258,0.5671320356937163,530.3081090501325,0.10205142459948302,1.550065585837153,0.22857573468592246,10.511628995519334,0.653584832222756,5.014700372270913,0.27222957630676553,92.37504669704427,0.27805497971520987,12.153241944971953,0.28661379556179034,515.3321021534119,0.19142331110629307,47.76019079200911,0.16531674440897043,13797.972084703939,0.18109694736362014
430008,3580,14.910335386721425,1.696927374301676,0.460679394335986,17.758162574603254,0.12291299025056619,2565.6550815595106,0.2568709490884782,9.82754558057518,0.17147835674680423,563.2235692629629,0.26858288223979,5.502627782025858,0.2369561980829602,127.78274108247605,0.28792687359229374,1.0780880243968292,0.6730632883933356,1.7268417523147237,0.7544180557032385,328.34305089649973,1.6261428279665047,66297.47228712808,0.03239192627363696,1030.0069431453217,3.0148583923333767,351895.23515446635,0.01976569465024758,3547.8122929194033,2.846852798448679,4421363.855781022,0.024596303843667844
430007,4076,14.907597535934292,1.8981844946025515,0.5644871752876697,247.9014824050178,1.533601710305351,40072.42856189121,0.0336023637265368,174.68031716259628,1.5701345806844533,19433.50180258047,0.031739753727968445,129.57595544639614,1.495224378024613,11229.035906990837,0.03262189460004761,11.350563607201991,0.3231322875703439,398.70758558316965,0.18094457953548027,1.4838149863804468,0.37707810857375995,5.838861667506564,0.5723499467683861,2.975738826241594,0.14430179712994895,61.3645965477993,0.4800302397532332,8.718070680667358,0.03843478246839763,1977.4993251387723,0.4339477515654755
430006,4608,14.921286789869953,2.3702256944444446,0.6870985639906023,1.0000000000172025,0.9999999981149528,1.0000000019194522,0.9858584295548816,1.0064382543704822,0.49497840388156383,2.0463881897010396,0.9858584295548816,1.0107798134911123,0.30884114222869946,3.3080949772053647,0.9858584295548818,1.0950889489438294,0.016696683992284054,71.82383080694885,0.9660536013495478,6.246020667349269,0.02992735755674201,1303.5823193874144,0.5014039017356013,20.45873513153854,0.06473870609156722,6465.372393918912,0.30402216383949776,95.30156894181134,0.10033218770327906,90523.18354336041,0.1926727611180885
430010,5314,14.940451745379876,3.802220549491908,0.926136706049314,5.20428346876835,0.08350723278856408,324.3379707225148,0.43399800499644536,5.316876180568104,0.10261189171733869,275.49606430962746,0.4067742904120384,5.459895689685358,0.1271473671628257,234.4559829073716,0.37622758587780325,4.200945907420598,0.20737419437469387,85.10194130127248,0.3497502693796921,1.745165297073206,0.4448650723534469,6.846125046402541,0.424576993262342,3.601052277275358,0.23285488327499396,55.68952354052957,0.3591544668015412,8.8159573499054,0.10750774683705722,722.9349166172003,0.33300757324670327
