region_code,n_days,n_years,total_deaths,mmt,mmt_percentile,mean_pop,temp_range,total_heat_an,total_cold_an,total_heat_af_pct,total_cold_af_pct,p2_5,p97_5,n_heat_days_97_5,n_cold_days_2_5,heat_an_97_5,cold_an_2_5,heat_af_pct_97_5,cold_af_pct_2_5,heat_annual_97_5,cold_annual_2_5,heat_rate_per_100k_97_5,cold_rate_per_100k_2_5,p1,p99,n_heat_days_99,n_cold_days_1,heat_an_99,cold_an_1,heat_af_pct_99,cold_af_pct_1,heat_annual_99,cold_annual_1,heat_rate_per_100k_99,cold_rate_per_100k_1,protective_heat_deaths,protective_cold_deaths
2602,5114,14.001368925393566,147355.0,21.864727020263672,15.550755939524837,314270.0,6.946783065795898,48034.34476135267,84.42905066220553,32.59770266455341,0.05729635958210141,20.64179801940918,26.851171493530273,128,128,3631.799961332924,34.213309041497816,2.464660148167978,0.023218288515149003,259.3889198038425,2.443568855574321,82.5369649676528,0.7775380582220133,20.322303771972656,27.269086837768555,52,52,1554.3643206756062,16.019786747802755,1.0548432836860684,0.010871559667335858,111.0151677995239,1.1441586057166515,35.32477417492089,0.3640686688887426,0.0,0.00597445640568076
2603,5106,13.979466119096509,33619.0,21.82954216003418,1.0029498525073746,76812.0,8.315153121948242,31805.930649659982,0.0,94.6070098743567,0.0,22.315536499023438,29.709617614746094,128,128,902.9880635407894,176.70091837196713,2.685945636517414,0.525598377024799,64.59388762402533,12.640033379428319,84.09348490343348,16.45580557650929,21.830738067626953,30.145891189575195,52,52,402.99852979226546,0.0033824655695396514,1.1987225372327122,1.0061172460631344e-05,28.827891305645313,0.00024195956703375592,37.53045267099582,0.00031500230046575524,0.0,146.35191835551268
2604,5111,13.99315537303217,44789.0,25.029577255249023,24.047151277013754,120057.0,8.00014877319336,19120.48715109661,681.9334256159035,42.69014077361989,1.5225466646183292,23.25960922241211,30.307331085205078,128,128,1372.6723265401579,203.45155045390706,3.0647532352590097,0.4542444583578715,98.09598263916898,14.539361925902867,81.70784097484443,12.110382506561772,22.92839813232422,30.928546905517578,52,52,598.574310500451,97.97797393993908,1.3364315133190092,0.21875454674125136,42.7762212698669,7.001849927912883,35.629926842972004,5.832104690199558,0.0017295634039966802,0.0
2701,5114,14.001368925393566,109257.0,23.793739318847656,1.0013744354997054,258999.0,4.261911392211914,83988.168183089,0.0,76.87211637065727,0.0,24.084550857543945,27.709001541137695,128,128,2932.0832532060394,201.6316923350522,2.683657114149244,0.18454807686011165,209.41404150049001,14.400855617007787,80.85515446024503,5.560197381846179,23.79558753967285,28.057498931884766,52,52,1295.1832879271474,0.0010716803017613544,1.185446504962746,9.808802198132424e-07,92.50404691345143,7.654110876385114e-05,35.715986128692165,2.9552665749231132e-05,0.0,163.3476570684994
2702,5114,14.001368925393566,62760.0,21.727890014648438,1.0013744354997054,150222.0,7.656049728393555,57966.258985827764,0.0,92.36178933369624,0.0,22.041290283203125,28.99258041381836,128,128,1695.9752523320558,199.2539487228305,2.70231875769926,0.31748557795224747,121.12924538801005,14.231033392845882,80.63349268949293,9.47333505934276,21.729999542236328,29.386049270629883,52,52,710.9979856939972,0.013398838432214514,1.1328839797546164,2.1349328285873988e-05,50.78060505958789,0.000956966315480319,33.80370721970676,0.0006370347322498163,0.0,339.98833417559445
2801,5114,14.001368925393566,75528.0,25.489585876464844,34.75358334969566,201299.0,4.482002258300781,27500.691502745358,6712.138478382889,36.41125344606683,8.88695381631036,23.94366455078125,27.815662384033203,128,128,2050.294805086915,1175.208152589726,2.7146155135670416,1.5559900336163093,146.43531043371055,83.93523225134874,72.74517530326061,41.69679543929614,23.678396224975586,28.160398483276367,52,52,892.4527054049861,522.9654954587539,1.1816183473744652,0.6924127415776321,63.740389254824244,37.351026049337094,31.66453348244365,18.554998310640933,0.055909077877970566,0.0
2802,5104,13.973990417522245,36724.0,25.867271423339844,48.80975801691914,93310.0,7.090351104736328,6758.692359199258,8579.897235493654,18.40402014812999,23.363188202520572,22.201171875,28.50084114074707,128,128,930.2679423684738,906.3755093110578,2.5331334886408716,2.4680740368997327,66.57138831310444,64.86160947802976,71.34432355921598,69.5119595734967,21.857173919677734,28.947525024414062,52,52,409.53224974633144,370.78051731406833,1.1151624271493612,1.0096408814782385,29.30675043492311,26.533617544859613,31.407941737137616,28.435984937155304,0.008708757843305921,0.0
2901,5114,14.001368925393566,219762.0,25.174257278442383,31.867268800314157,601443.0,4.658151626586914,12137.35092656305,828.188239517531,5.522952524350456,0.3768568904166921,23.653919219970703,27.7034969329834,128,128,2157.1067086109124,200.6604344668814,0.9815649241501773,0.0913080671211954,154.0639861791427,14.331486837901533,25.615725210725323,2.3828503844755917,23.386810302734375,28.04496192932129,52,52,1062.6423301701914,91.20681146535665,0.4835423458879112,0.04150253977728482,75.89560248233524,6.514135292866937,12.618918581201415,1.083084397501831,0.0,0.011140119852738715
2902,5113,13.998631074606434,56546.0,21.39007568359375,1.0015710919088767,143759.0,6.244945526123047,48205.44266245156,0.0,85.24996049667803,0.0,21.765613555908203,27.245075225830078,128,128,1451.909313296408,147.80785109644307,2.5676605123198954,0.26139399974612365,103.7179496736775,10.558736087028326,72.14710012846325,7.344747867631471,21.390810012817383,27.63575553894043,52,52,582.7842102745237,0.0036806654472994645,1.0306373753661158,6.509152632015465e-06,41.63151433654797,0.0002629303842413709,28.959240351246166,0.0001828966424650776,0.0,212.12805225794833
2903,5114,14.001368925393566,94577.0,24.296159744262695,28.56862360102101,241626.0,5.470060348510742,28276.619580679035,1767.7503856378216,29.897987439524442,1.8691123482853356,22.665769577026367,27.444555282592773,128,128,2660.2391662532173,456.5720135781063,2.8127760092339757,0.48275163472948635,189.99850517676722,32.609098153970145,78.6333031945102,13.495690924805338,22.306976318359375,27.777036666870117,52,52,1140.5111409872743,204.91739002985602,1.205907504982474,0.21666725528390204,81.45711659084903,14.635525363395564,33.712065999043574,6.057098724224861,0.023489962455021697,0.0
