region_code,n_days,n_years,total_deaths,pop_elderly,heat_an,cold_an,yll_heat,yll_cold,yll_total,annual_yll_heat,annual_yll_cold,annual_yll_total,yll_rate_heat,yll_rate_cold,yll_rate_total
290021,4863,13.3141683778234,12656,32314,734.598416094497,4.85644207282632,9411.19855258313,62.2175866502379,9473.41613923336,706.85590609315,4.67303588813477,711.528941981285,2187.46025281039,14.4613352978114,2201.9215881082
290022,5399,14.7816563997262,27062,69264,1715.82841934215,3.50615243554586,21982.0810701511,44.9185514202093,22026.9996215713,1487.11893144521,3.03880364997805,1490.15773509519,2147.03010430413,4.38727715693296,2151.41738146106
290023,5250,14.3737166324435,18563,44904,308.280102004474,103.0331879568,3949.48476093838,1319.99439166001,5269.47915259839,274.771296939571,91.8338955340608,366.605192473631,611.908286432323,204.511614854046,816.419901286369
290024,4730,12.9500342231348,11332,26844,634.307370105127,10.3245403023698,8126.33470565266,132.271315348507,8258.60602100116,627.514535145802,10.2139741926094,637.728509338411,2337.6342391067,38.0493748793375,2375.68361398603
290025,4763,13.0403832991102,11891,30981,348.469514229359,32.3322364806588,4464.36544931622,414.219647772027,4878.58509708824,342.349250548551,31.7643767265868,374.113627275138,1105.0296973905,102.528571468277,1207.55826885878
290026,4776,13.0759753593429,11927,30926,286.918174272173,45.6722535323251,3675.80959509272,585.123295829888,4260.93289092261,281.111694850841,44.7479656201564,325.859660470998,908.981746267999,144.693673996496,1053.6754202645
290027,4170,11.4168377823409,8201,20461,135.51829745207,36.2956812579601,1736.17254936388,464.99673214105,2201.16928150493,152.071228694282,40.7290303152321,192.800259009514,743.224811564839,199.056890255765,942.281701820604
290028,3246,8.8870636550308,4891,14407,77.2338813826351,25.5425668086226,989.470405535329,327.234802732877,1316.70520826821,111.338282693093,36.8214761855155,148.159758878608,772.806848706134,255.580455233675,1028.38730393981
290029,5479,15.0006844626968,74701,180394,1575.09057679543,341.953132088659,20179.0390936776,4380.88178691373,24559.9208805913,1345.20788993716,292.045459512728,1637.25334944989,745.705450257306,161.893111474178,907.598561731483
290030,5315,14.5516769336071,19662,49382,98.4074694343365,236.413477003973,1260.73268552305,3028.77616374376,4289.50884926682,86.638309197986,208.139321506568,294.777630704554,175.445120080163,421.488237630247,596.933357710409
