region_code,n_days,n_deaths,mmt,rr_p99,rr_p99_lo,rr_p99_hi,rr_p1,rr_p1_lo,rr_p1_hi,in_mvmeta,conv_status,conv_heat,conv_cold,conv_mmt,region_name,primary_state,macro_region,n_municipalities,ac_pct,hdi,gdp_per_capita_brl,elderly_pct,urban_pct,hospital_beds_per_1000,physicians_per_1000,mean_temp_annual,is_good
250015,4870,12053,27.1986795390736,1.07987398863109,0.784104887437411,1.4872089818661,1.02040177413727,0.754155122962755,1.38064404650859,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260001,5479,276645,27.4511087036133,1.0,1.0,1.0,1.34683344630468,1.16972462640805,1.55075843590229,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260002,5401,24455,22.2635879516602,1.21707963584862,0.777467446864454,1.9052667040549,1.0,1.0,1.0,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260003,5136,15683,22.6565052668254,1.32001126840002,0.940900717442903,1.85187418438627,1.0892527178582,0.842976175956777,1.40747925884719,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260004,5276,18199,24.4140569898817,1.12091242241519,0.783592863732494,1.60344066016612,1.31100525845391,0.955161036449691,1.79941886457419,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260005,5070,14760,27.4070132446289,1.0,1.0,1.0,1.5535815063438,0.92823866673381,2.6002100357942,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260006,4892,12533,27.6476776123047,1.0,1.0,1.0,1.45977399470226,0.826330637436977,2.5787983877961,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260007,4285,8616,24.1107196044922,1.9978063771371,0.909358695771145,4.3890604874516,1.0,1.0,1.0,True,Partial,High,Good,Good,,,,,,,,,,,,,0
260008,4668,10818,26.7033290115511,1.03636500217395,0.802949295369443,1.33763417431834,1.3921514082919,0.846525640935407,2.28945875929707,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260009,5479,75634,24.5315164496682,1.11221169050945,0.978591653527813,1.26407663507702,1.2724204987144,1.05943042660299,1.52823053302331,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260010,5474,41157,24.6291885530106,1.22001495671474,1.03111967488494,1.44351478384288,1.5016840151798,1.18049689800915,1.91025904875276,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260011,5362,22479,26.6275602392717,1.12393012578876,0.905988888640357,1.39429847705007,1.27232194771269,0.954961645387689,1.69514990099337,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260012,5327,20430,24.2735590940533,1.16965604614928,0.93556952156357,1.46231277821786,1.26467331125685,0.915419580774953,1.74717541310552,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260013,5341,21094,27.6218487017082,1.2719898973552,1.00010549801217,1.61778762559508,1.47315374342273,1.11379642589268,1.94845476364415,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260014,5078,15362,21.8535583118477,1.55857381376904,1.08904790971598,2.23052843800056,1.00599878734896,0.893452249872701,1.13272260525592,True,Partial,High,Good,Good,,,,,,,,,,,,,0
260015,5292,20335,24.5507079766013,1.5322273301275,1.17283355352666,2.00175087430792,1.09599121001811,0.881807166344767,1.36219887780695,True,Partial,High,Good,Good,,,,,,,,,,,,,0
260016,5212,17967,24.7606520843506,1.47886436231373,1.13549577043852,1.92606600487553,1.2925693879449,0.995628231939733,1.67807176318939,True,Good,Good,Good,Good,,,,,,,,,,,,,1
260017,4669,10784,28.3015251259852,1.51585567694398,1.09774937019283,2.09320861001237,1.34578101726155,0.936682953422406,1.93355343961809,True,Partial,High,Good,Good,,,,,,,,,,,,,0
260018,4575,10026,26.9443707337042,1.05097373938881,0.93207149019395,1.18504407924231,1.11445755834788,0.617659280581781,2.01084269014601,True,Good,Good,Good,Good,,,,,,,,,,,,,1
270001,5479,74567,28.0487849807739,1.0,1.0,1.0,1.08334430475564,0.801412129617239,1.46445859661122,True,Good,Good,Good,Good,,,,,,,,,,,,,1
270002,4601,10198,28.1007270812988,1.0,1.0,1.0,2.10665419253583,1.02959460858321,4.31042650178189,True,Partial,Good,High,Good,,,,,,,,,,,,,0
270003,4571,10663,25.7690530430187,1.58228333249628,0.883094494814792,2.83505395967915,1.13170658756664,0.743464306094946,1.72269171477636,True,Partial,High,Good,Good,,,,,,,,,,,,,0
270004,4226,8284,26.7250615755717,1.02063171530481,0.536262308703935,1.94249918627258,1.06781341059868,0.618637994803717,1.84312229354124,True,Good,Good,Good,Good,,,,,,,,,,,,,1
270005,4401,9202,26.9678649902344,1.0,1.0,1.0,2.03621975695976,1.11755363349952,3.71005987931856,True,Partial,Good,High,Good,,,,,,,,,,,,,0
270006,3818,6604,27.0718241558653,1.09567873305452,0.925345815557742,1.29736566144666,2.47901118393913,1.28130960668898,4.79626190111522,True,Partial,Good,High,Good,,,,,,,,,,,,,0
270007,5455,32363,27.4267303986983,1.24580204570034,1.02658667455411,1.51182825137027,1.40030579713961,1.02551758042931,1.91206505175848,True,Good,Good,Good,Good,,,,,,,,,,,,,1
270008,4896,12878,25.9504337888776,1.23517269288065,0.955873646178557,1.59608080768557,1.12706241226347,0.767388512873548,1.65531495432545,True,Good,Good,Good,Good,,,,,,,,,,,,,1
270009,4266,8581,22.870571567073,1.42576549485883,0.963559967777344,2.10968420680567,1.076990678786,0.828832271050193,1.39944951796125,True,Good,Good,Good,Good,,,,,,,,,,,,,1
